FID,数量,X,Y
305,0,117.164362002000004,34.189862095800002
306,4,117.163906695999998,34.188844434799996
307,4,117.164659236000006,34.187381641300000
308,4,117.165535097000003,34.186869871699997
309,4,117.177284526999998,34.187047844699997
310,4,117.178189743999994,34.187840527900001
311,4,117.177969442999995,34.186811573800000
312,4,117.180701143999997,34.189856357099998
313,4,117.180345164000002,34.188648306799998
314,4,117.180483526000003,34.188924790500003
315,4,117.180454370000007,34.189251132000003
316,4,117.177845403000006,34.209170215100002
317,4,117.177254646999998,34.208117398100001
318,4,117.176102649000001,34.208103255899999
319,4,117.179971456000004,34.209617669799997
320,0,117.179992834000004,34.208869633299997
321,4,117.178813822999999,34.209126033799997
322,4,117.180092719000001,34.208829975800001
323,4,117.180358200000001,34.207577583000003
324,4,117.180330835000007,34.206995331400002
325,4,117.177112739999998,34.205922794099997
326,4,117.177633916000005,34.205291578699999
327,0,117.177855867000005,34.205991749200003
328,0,117.178687511999996,34.206105031000000
329,4,117.178268974999995,34.204758467200001
330,4,117.179626885999994,34.205573567599998
331,4,117.179577856999998,34.206280237199998
332,4,117.179758542000002,34.204842733699998
333,4,117.178772629999997,34.203995417100003
334,0,117.178704784000004,34.203406270499997
335,4,117.177688302000007,34.204394656600002
336,4,117.178083448999999,34.203906353400001
337,4,117.177524341999998,34.203829739400000
338,4,117.177634631000004,34.204674806900002
339,4,117.179868455999994,34.204148496400002
340,4,117.179746046999995,34.202878378000001
341,4,117.180058360999993,34.203271243400003
342,4,117.182798500999994,34.198321286700001
343,4,117.181586357000000,34.198510087700001
344,4,117.181127333999996,34.198102416300003
345,4,117.182732133000002,34.197895861100001
346,4,117.182609223000000,34.197340572900004
347,4,117.181385617999993,34.197533205900001
348,4,117.183743112000002,34.197080130300002
349,4,117.184733852999997,34.198050097600003
350,4,117.183806316000002,34.198162164400003
351,4,117.183683807999998,34.197795978099997
352,0,117.167504596000001,34.189298642300002
353,4,117.167847514000002,34.188258063799999
354,4,117.166793573999996,34.188196889899999
355,4,117.166742565000007,34.187071584199998
356,4,117.168316379999993,34.186843697400001
357,4,117.169816159999996,34.188175957900000
358,4,117.169727839999993,34.189445586200002
359,4,117.169909176999994,34.190136953900002
360,4,117.172531196999998,34.186643178399997
361,4,117.171774123999995,34.190378757900000
362,4,117.171628544000001,34.189218500700001
363,4,117.172399777999999,34.188483392199998
364,4,117.171772539000003,34.187961459299999
365,4,117.174017524999996,34.190107360200003
366,4,117.172679431999995,34.189171309199999
367,4,117.173158853999993,34.189712954599997
368,4,117.173976612000004,34.187806472500000
369,4,117.174222514999997,34.189434292000001
370,4,117.171875796999998,34.190925380000003
371,4,117.172739742000005,34.190992932299999
372,4,117.173149574999997,34.190596621499999
373,4,117.174109025999996,34.190567559800002
374,4,117.175011417999997,34.190035180499997
375,4,117.177940993000007,34.189048100999997
376,4,117.177431552000002,34.190039982199998
377,4,117.175956358999997,34.190116525599997
378,4,117.178613388000002,34.189050525399999
379,4,117.178773114999998,34.189752820499997
380,4,117.175838779000003,34.189198488400002
381,4,117.176877048999998,34.188691627600001
382,4,117.175669591000002,34.187875298800002
383,4,117.176769816999993,34.186873034199998
384,4,117.186806970000006,34.198164251800002
385,4,117.187752192999994,34.198845579000000
386,4,117.189979479000002,34.198380013200001
387,4,117.189722721999999,34.197491914300002
388,4,117.189257935000001,34.196639317799999
389,4,117.188965769000006,34.195956997800003
390,4,117.187493497000006,34.196260391199999
391,4,117.187345125999997,34.197315483499999
392,4,117.185929764999997,34.196586565600001
393,4,117.186135817999997,34.197280949499998
394,4,117.187217007000001,34.194579054700000
395,4,117.186315342000000,34.193906458000001
396,4,117.185960311000002,34.193247051800000
397,4,117.185904315000002,34.192844128700003
398,4,117.184465587999995,34.192813861600001
399,4,117.184538011000001,34.193381054699998
400,4,117.140531769000006,34.202294330800001
401,2,117.141878968000000,34.202849777600001
402,4,117.145007500000006,34.202896304200003
403,4,117.147645179999998,34.199363597500003
404,4,117.145906851999996,34.201111424399997
405,4,117.144477515000005,34.201117078999999
406,4,117.142480966999997,34.201364512300003
407,4,117.147379607000005,34.196848000499998
408,4,117.150472854000000,34.195078302799999
409,4,117.149063931000001,34.197774931799998
410,0,117.144016053000001,34.183312713600003
411,0,117.144915982000001,34.184575636300004
412,0,117.145119304000005,34.185313100499997
413,0,117.146196558000000,34.185523629800002
414,0,117.146213658999997,34.184788958500000
415,0,117.142324035000001,34.180033025599997
416,0,117.144671809000002,34.179821643300002
417,0,117.144596023999995,34.178465201900003
418,0,117.147232892000005,34.179765199400002
419,0,117.152194976999994,34.181625669900001
420,0,117.129496208999996,34.187508345399998
421,0,117.128459966999998,34.187298218000002
422,0,117.127413054000002,34.187781126799997
423,0,117.129678712000000,34.188449002500001
